date,time,time_number,vis_distance,temp,wind_speed
11/7/2022,1:51:00 PM,1351,16093,5.6,36
11/7/2022,2:51:00 PM,1451,16093,6.7,36
11/7/2022,3:51:00 PM,1551,16093,8.3,41
11/7/2022,4:51:00 PM,1651,16093,10,26
11/7/2022,5:51:00 PM,1751,16093,10.6,31
11/7/2022,6:00:00 PM,1800,16000,10.6,31
11/7/2022,6:51:00 PM,1851,16093,11.7,31
11/7/2022,7:51:00 PM,1951,16093,12.2,21
11/7/2022,8:51:00 PM,2051,16093,12.2,31
11/7/2022,9:51:00 PM,2151,16093,10.6,41
11/7/2022,10:51:00 PM,2251,16093,8.9,36
11/7/2022,11:51:00 PM,2351,16093,7.8,36
11/8/2022,12:51:00 AM,51,16093,7.8,51
11/8/2022,1:51:00 AM,151,16093,7.8,51
11/8/2022,2:51:00 AM,251,16093,7.2,41
11/8/2022,3:51:00 AM,351,16093,7.2,41
11/8/2022,4:51:00 AM,451,16093,7.2,36
11/8/2022,5:51:00 AM,551,16093,7.2,46
11/8/2022,5:59:00 AM,559,999999,999.9,9999
11/8/2022,6:00:00 AM,600,16000,7.2,46
11/8/2022,6:51:00 AM,651,16093,7.8,57
11/8/2022,7:51:00 AM,751,16093,7.8,51
11/8/2022,8:51:00 AM,851,16093,7.8,46
11/8/2022,9:51:00 AM,951,16093,7.2,51
11/8/2022,10:51:00 AM,1051,16093,7.2,57
11/8/2022,11:51:00 AM,1151,16093,6.7,46
11/8/2022,12:00:00 PM,1200,16000,6.7,46
11/8/2022,12:51:00 PM,1251,16093,6.7,51
11/8/2022,1:51:00 PM,1351,16093,7.8,57
11/8/2022,2:51:00 PM,1451,16093,10,57
11/8/2022,3:51:00 PM,1551,16093,10,67
11/8/2022,4:51:00 PM,1651,16093,10.6,57
11/8/2022,5:51:00 PM,1751,16093,11.1,62
11/8/2022,6:00:00 PM,1800,16000,11.1,62
11/8/2022,6:51:00 PM,1851,16093,11.7,51
11/8/2022,7:51:00 PM,1951,16093,11.1,46
11/8/2022,8:51:00 PM,2051,16093,11.7,46
11/8/2022,9:51:00 PM,2151,16093,11.1,51
11/8/2022,10:51:00 PM,2251,16093,10.6,36
11/8/2022,11:51:00 PM,2351,16093,9.4,31
11/9/2022,12:00:00 AM,0,16000,9.4,31
11/9/2022,12:51:00 AM,51,16093,10.6,36
11/9/2022,1:51:00 AM,151,16093,10,31
11/9/2022,2:51:00 AM,251,16093,10.6,51
11/9/2022,3:51:00 AM,351,16093,10,46
11/9/2022,4:51:00 AM,451,16093,9.4,51
11/9/2022,5:51:00 AM,551,16093,9.4,46
11/9/2022,5:59:00 AM,559,999999,999.9,9999
11/9/2022,6:00:00 AM,600,16000,9.4,46
11/9/2022,6:51:00 AM,651,16093,8.3,31
11/9/2022,7:51:00 AM,751,16093,8.3,36
11/9/2022,8:51:00 AM,851,16093,8.9,36
11/9/2022,9:51:00 AM,951,16093,10,41
11/9/2022,10:51:00 AM,1051,16093,10.6,36
11/9/2022,11:51:00 AM,1151,16093,11.1,41
11/9/2022,12:00:00 PM,1200,16000,11.1,41
11/9/2022,12:51:00 PM,1251,16093,11.7,41
11/9/2022,1:25:00 PM,1325,16093,12.2,36
11/9/2022,1:51:00 PM,1351,16093,12.2,41
11/9/2022,2:02:00 PM,1402,16093,12.2,41
11/9/2022,2:49:00 PM,1449,16093,12,41
11/9/2022,2:51:00 PM,1451,16093,12.2,41
11/9/2022,3:51:00 PM,1551,16093,13.9,51
11/9/2022,4:49:00 PM,1649,16093,17,62
11/9/2022,4:51:00 PM,1651,16093,16.7,51
11/9/2022,5:10:00 PM,1710,16093,16.7,57
11/9/2022,5:25:00 PM,1725,16093,16.7,62
11/9/2022,5:49:00 PM,1749,16093,17,46
11/9/2022,5:51:00 PM,1751,16093,17.2,51
11/9/2022,6:00:00 PM,1800,16000,17.2,51
11/9/2022,6:11:00 PM,1811,16093,17.8,46
11/9/2022,6:51:00 PM,1851,16093,18.3,51
11/9/2022,7:51:00 PM,1951,16093,20,31
11/9/2022,8:51:00 PM,2051,16093,20.6,46
11/9/2022,9:51:00 PM,2151,16093,20.6,36
11/9/2022,10:51:00 PM,2251,16093,18.9,46
11/9/2022,11:51:00 PM,2351,16093,18.3,31
11/10/2022,12:00:00 AM,0,16000,18.3,31
11/10/2022,12:51:00 AM,51,16093,17.8,41
11/10/2022,1:51:00 AM,151,16093,18.3,46
11/10/2022,2:51:00 AM,251,16093,18.9,57
11/10/2022,3:51:00 AM,351,16093,19.4,67
11/10/2022,4:51:00 AM,451,16093,18.9,57
11/10/2022,5:51:00 AM,551,16093,18.9,62
11/10/2022,5:59:00 AM,559,999999,999.9,9999
11/10/2022,6:00:00 AM,600,16000,18.9,62
11/10/2022,6:51:00 AM,651,16093,18.3,51
11/10/2022,7:51:00 AM,751,16093,17.2,51
11/10/2022,8:51:00 AM,851,16093,17.2,41
11/10/2022,9:51:00 AM,951,16093,16.7,51
11/10/2022,10:51:00 AM,1051,16093,16.7,46
11/10/2022,11:51:00 AM,1151,16093,17.2,57
11/10/2022,12:00:00 PM,1200,16000,17.2,57
11/10/2022,12:51:00 PM,1251,16093,16.7,51
11/10/2022,1:51:00 PM,1351,16093,18.3,57
11/10/2022,2:51:00 PM,1451,16093,18.9,62
11/10/2022,3:51:00 PM,1551,16093,20.6,77
11/10/2022,4:51:00 PM,1651,16093,22.2,62
11/10/2022,5:51:00 PM,1751,16093,22.8,82
11/10/2022,6:00:00 PM,1800,16000,22.8,82
11/10/2022,6:51:00 PM,1851,16093,23.9,77
11/10/2022,7:51:00 PM,1951,16093,23.9,82
11/10/2022,8:51:00 PM,2051,16093,23.9,82
11/10/2022,9:51:00 PM,2151,16093,23.3,72
11/10/2022,10:51:00 PM,2251,16093,21.7,51
11/10/2022,11:51:00 PM,2351,16093,20.6,51
11/11/2022,12:00:00 AM,0,16000,20.6,51
11/11/2022,12:51:00 AM,51,16093,18.9,57
11/11/2022,1:51:00 AM,151,16093,18.3,51
11/11/2022,2:51:00 AM,251,16093,17.8,62
11/11/2022,3:51:00 AM,351,16093,16.7,46
11/11/2022,4:51:00 AM,451,16093,16.1,41
11/11/2022,5:51:00 AM,551,16093,16.1,51
11/11/2022,5:59:00 AM,559,999999,999.9,9999
11/11/2022,6:00:00 AM,600,16000,16.1,51
11/11/2022,6:51:00 AM,651,16093,15,51
11/11/2022,7:51:00 AM,751,16093,13.3,31
11/11/2022,8:51:00 AM,851,16093,11.7,51
11/11/2022,9:51:00 AM,951,16093,10,57
11/11/2022,10:51:00 AM,1051,16093,9.4,62
11/11/2022,11:51:00 AM,1151,16093,8.9,41
11/11/2022,12:00:00 PM,1200,16000,8.9,41
11/11/2022,12:51:00 PM,1251,16093,7.8,57
11/11/2022,1:51:00 PM,1351,16093,7.2,36
11/11/2022,2:30:00 PM,1430,16093,6.7,51
11/11/2022,2:51:00 PM,1451,16093,6.1,57
11/11/2022,3:05:00 PM,1505,16093,6.1,51
11/11/2022,3:51:00 PM,1551,16093,6.7,46
11/11/2022,4:51:00 PM,1651,16093,6.7,46
11/11/2022,5:51:00 PM,1751,16093,6.7,57
11/11/2022,6:00:00 PM,1800,16000,6.7,57
11/11/2022,6:51:00 PM,1851,16093,7.2,57
11/11/2022,7:51:00 PM,1951,16093,6.7,57
11/11/2022,8:51:00 PM,2051,16093,5.6,67
11/11/2022,9:51:00 PM,2151,16093,5,62
11/11/2022,10:51:00 PM,2251,16093,3.3,57
11/11/2022,11:51:00 PM,2351,16093,2.2,72
11/12/2022,12:00:00 AM,0,16000,2.2,72
11/12/2022,12:51:00 AM,51,16093,1.1,41
11/12/2022,1:07:00 AM,107,16093,1.1,72
11/12/2022,1:51:00 AM,151,16093,0.6,67
11/12/2022,2:51:00 AM,251,16093,0.6,67
11/12/2022,3:51:00 AM,351,16093,0.6,62
11/12/2022,4:51:00 AM,451,16093,0.6,57
11/12/2022,5:51:00 AM,551,16093,0,51
11/12/2022,5:59:00 AM,559,999999,999.9,9999
11/12/2022,6:00:00 AM,600,16000,0,51
11/12/2022,6:51:00 AM,651,16093,0.6,26
11/12/2022,7:44:00 AM,744,16093,0.6,31
11/12/2022,7:51:00 AM,751,16093,0.6,21
11/12/2022,8:51:00 AM,851,16093,0.6,41
11/12/2022,9:51:00 AM,951,16093,0.6,62
11/12/2022,10:51:00 AM,1051,16093,0.6,41
11/12/2022,11:51:00 AM,1151,16093,0.6,36
11/12/2022,12:00:00 PM,1200,16000,0.6,36
11/12/2022,12:51:00 PM,1251,16093,0.6,41
11/12/2022,1:51:00 PM,1351,16093,1.1,41
11/12/2022,2:01:00 PM,1401,16093,1.1,46
11/12/2022,2:09:00 PM,1409,16093,1.1,46
11/12/2022,2:23:00 PM,1423,16093,1.1,41
11/12/2022,2:51:00 PM,1451,16093,1.7,57
11/12/2022,3:51:00 PM,1551,16093,2.2,67
11/12/2022,4:35:00 PM,1635,16093,2.2,46
11/12/2022,4:51:00 PM,1651,16093,2.2,51
11/12/2022,5:06:00 PM,1706,16093,1.7,62
11/12/2022,5:23:00 PM,1723,14484,1.7,51
11/12/2022,5:51:00 PM,1751,16093,1.7,51
11/12/2022,6:00:00 PM,1800,16000,1.7,51
11/12/2022,6:51:00 PM,1851,16093,1.7,67
11/12/2022,7:30:00 PM,1930,16093,1.7,46
11/12/2022,7:49:00 PM,1949,16093,2,57
11/12/2022,7:51:00 PM,1951,16093,1.7,57
11/12/2022,8:33:00 PM,2033,16093,1.7,41
11/12/2022,8:40:00 PM,2040,16093,1.7,46
11/12/2022,8:51:00 PM,2051,16093,1.7,36
11/12/2022,9:33:00 PM,2133,12875,1.7,31
11/12/2022,9:35:00 PM,2135,12875,1.7,31
11/12/2022,9:51:00 PM,2151,12875,1.7,36
11/12/2022,10:25:00 PM,2225,16093,1.7,46
11/12/2022,10:51:00 PM,2251,16093,1.7,41
11/12/2022,11:35:00 PM,2335,14484,1.1,51
11/12/2022,11:51:00 PM,2351,14484,1.1,31
11/12/2022,11:59:00 PM,2359,16093,1.1,31
11/13/2022,12:00:00 AM,0,14000,1.1,31
11/13/2022,12:51:00 AM,51,16093,1.1,36
11/13/2022,1:51:00 AM,151,16093,1.1,51
11/13/2022,2:51:00 AM,251,16093,0.6,46
11/13/2022,3:51:00 AM,351,16093,0.6,51
11/13/2022,4:51:00 AM,451,16093,0.6,46
11/13/2022,5:51:00 AM,551,16093,0.6,46
11/13/2022,5:59:00 AM,559,999999,999.9,9999
11/13/2022,6:00:00 AM,600,16000,0.6,46
11/13/2022,6:51:00 AM,651,16093,0.6,46
11/13/2022,7:51:00 AM,751,16093,0,31
11/13/2022,8:51:00 AM,851,16093,-0.6,41
11/13/2022,9:51:00 AM,951,16093,0,62
11/13/2022,10:51:00 AM,1051,16093,-0.6,62
11/13/2022,11:51:00 AM,1151,16093,-1.1,51
11/13/2022,12:00:00 PM,1200,16000,-1.1,51
11/13/2022,12:51:00 PM,1251,16093,-1.7,36
11/13/2022,1:51:00 PM,1351,16093,-0.6,41
11/13/2022,2:51:00 PM,1451,16093,0.6,46
11/13/2022,3:51:00 PM,1551,16093,1.1,51
11/13/2022,4:51:00 PM,1651,16093,1.1,31
11/13/2022,5:51:00 PM,1751,16093,1.7,31
11/13/2022,6:00:00 PM,1800,16000,1.7,31
11/13/2022,6:51:00 PM,1851,16093,2.8,41
11/13/2022,7:51:00 PM,1951,16093,2.8,46
11/13/2022,8:51:00 PM,2051,16093,2.2,36
11/13/2022,9:51:00 PM,2151,16093,2.2,31
11/13/2022,10:51:00 PM,2251,16093,1.1,21
11/13/2022,11:51:00 PM,2351,16093,0.6,26
11/14/2022,12:00:00 AM,0,16000,0.6,26
11/14/2022,12:51:00 AM,51,16093,0.6,0
11/14/2022,1:51:00 AM,151,16093,-0.6,21
11/14/2022,2:51:00 AM,251,16093,-1.7,21
11/14/2022,3:51:00 AM,351,16093,-1.7,21
11/14/2022,4:51:00 AM,451,16093,-1.7,21
11/14/2022,5:51:00 AM,551,16093,-1.7,0
11/14/2022,5:59:00 AM,559,999999,999.9,9999
11/14/2022,6:00:00 AM,600,16000,-1.7,0
11/14/2022,6:51:00 AM,651,16093,-1.7,0
11/14/2022,7:51:00 AM,751,16093,-2.2,0
11/14/2022,8:51:00 AM,851,16093,-2.2,0
11/14/2022,9:51:00 AM,951,16093,-2.2,15
11/14/2022,10:51:00 AM,1051,16093,-2.2,0
11/14/2022,11:51:00 AM,1151,16093,-2.8,0
11/14/2022,12:00:00 PM,1200,16000,-2.8,0
11/14/2022,12:51:00 PM,1251,16093,-2.8,0
11/14/2022,1:51:00 PM,1351,16093,-0.6,0
11/14/2022,2:51:00 PM,1451,16093,0.6,21
11/14/2022,3:51:00 PM,1551,16093,1.7,26
11/14/2022,4:51:00 PM,1651,16093,3.3,21
11/14/2022,5:51:00 PM,1751,16093,3.9,41
11/14/2022,6:00:00 PM,1800,16000,3.9,41
11/14/2022,6:51:00 PM,1851,16093,5,36
11/14/2022,7:51:00 PM,1951,16093,5,26
11/14/2022,8:51:00 PM,2051,16093,5,46
11/14/2022,9:51:00 PM,2151,16093,4.4,41
11/14/2022,10:51:00 PM,2251,16093,3.3,36
11/14/2022,11:51:00 PM,2351,16093,3.3,31
11/15/2022,12:00:00 AM,0,16000,3.3,31
11/15/2022,12:51:00 AM,51,16093,2.8,26
11/15/2022,1:51:00 AM,151,16093,2.8,31
11/15/2022,2:51:00 AM,251,16093,2.8,36
11/15/2022,3:51:00 AM,351,16093,1.7,31
11/15/2022,4:51:00 AM,451,16093,2.2,36
11/15/2022,5:51:00 AM,551,16093,2.2,31
11/15/2022,5:59:00 AM,559,999999,999.9,9999
11/15/2022,6:00:00 AM,600,16000,2.2,31
11/15/2022,6:51:00 AM,651,16093,2.8,31
11/15/2022,7:51:00 AM,751,16093,3.3,31
11/15/2022,8:51:00 AM,851,16093,3.3,31
11/15/2022,9:12:00 AM,912,14484,2.8,41
11/15/2022,9:30:00 AM,930,6437,2.2,57
11/15/2022,9:35:00 AM,935,3219,1.7,46
11/15/2022,9:48:00 AM,948,2816,1,41
11/15/2022,9:51:00 AM,951,2816,1.1,41
11/15/2022,10:04:00 AM,1004,1609,0.6,31
11/15/2022,10:23:00 AM,1023,1609,0.6,26
11/15/2022,10:35:00 AM,1035,2012,0.6,26
11/15/2022,10:49:00 AM,1049,2414,1,31
11/15/2022,10:51:00 AM,1051,2012,0.6,31
11/15/2022,10:56:00 AM,1056,2012,0.6,31
11/15/2022,11:51:00 AM,1151,2012,0.6,26
11/15/2022,12:00:00 PM,1200,2000,0.6,26
11/15/2022,12:13:00 PM,1213,1609,0.6,31
11/15/2022,12:34:00 PM,1234,805,0.6,26
11/15/2022,12:51:00 PM,1251,805,0.6,21
11/15/2022,12:53:00 PM,1253,805,0.6,26
11/15/2022,1:19:00 PM,1319,805,0.6,15
11/15/2022,1:36:00 PM,1336,1207,0.6,15
11/15/2022,1:49:00 PM,1349,1207,1,26
11/15/2022,1:51:00 PM,1351,1207,1.1,26
11/15/2022,2:51:00 PM,1451,1207,1.1,31
11/15/2022,3:13:00 PM,1513,1207,1.1,31
11/15/2022,3:51:00 PM,1551,1207,1.1,21
11/15/2022,4:51:00 PM,1651,1207,1.1,15
11/15/2022,5:17:00 PM,1717,2012,1.7,0
11/15/2022,5:49:00 PM,1749,1207,2,15
11/15/2022,5:51:00 PM,1751,1207,1.7,0
11/15/2022,6:00:00 PM,1800,1200,1.7,0
11/15/2022,6:15:00 PM,1815,2012,2.2,21
11/15/2022,6:29:00 PM,1829,4023,2.2,15
11/15/2022,6:43:00 PM,1843,4023,2.2,15
11/15/2022,6:47:00 PM,1847,4023,2,15
11/15/2022,6:51:00 PM,1851,4023,2.2,21
11/15/2022,7:03:00 PM,1903,8047,2.2,15
11/15/2022,7:21:00 PM,1921,9656,2.8,21
11/15/2022,7:51:00 PM,1951,9656,2.8,0
11/15/2022,8:34:00 PM,2034,14484,2.8,0
11/15/2022,8:51:00 PM,2051,14484,3.3,0
11/15/2022,9:11:00 PM,2111,12875,2.8,15
11/15/2022,9:51:00 PM,2151,8047,2.8,21
11/15/2022,10:15:00 PM,2215,6437,2.2,26
11/15/2022,10:44:00 PM,2244,6437,2.2,21
11/15/2022,10:51:00 PM,2251,6437,2.2,21
11/15/2022,11:41:00 PM,2341,6437,1.7,36
11/15/2022,11:51:00 PM,2351,6437,1.7,36
11/16/2022,12:00:00 AM,0,6000,1.7,36
11/16/2022,12:51:00 AM,51,4828,1.7,26
11/16/2022,1:51:00 AM,151,6437,1.7,21
11/16/2022,2:51:00 AM,251,4828,1.1,26
11/16/2022,3:51:00 AM,351,4828,1.7,36
11/16/2022,4:51:00 AM,451,6437,1.1,51
11/16/2022,5:10:00 AM,510,8047,1.1,46
11/16/2022,5:34:00 AM,534,12875,1.1,31
11/16/2022,5:49:00 AM,549,12875,1,36
11/16/2022,5:51:00 AM,551,12875,1.1,31
11/16/2022,5:59:00 AM,559,999999,999.9,9999
11/16/2022,6:00:00 AM,600,12000,1.1,31
11/16/2022,6:26:00 AM,626,14484,1.1,46
11/16/2022,6:51:00 AM,651,16093,1.1,46
11/16/2022,7:51:00 AM,751,16093,0.6,46
11/16/2022,8:51:00 AM,851,16093,1.1,51
11/16/2022,9:41:00 AM,941,14484,1.1,46
11/16/2022,9:51:00 AM,951,14484,1.1,26
11/16/2022,10:26:00 AM,1026,4828,1.1,41
11/16/2022,10:44:00 AM,1044,4023,1.1,41
11/16/2022,10:51:00 AM,1051,4023,1.1,36
11/16/2022,11:19:00 AM,1119,4828,1.1,41
11/16/2022,11:51:00 AM,1151,4828,1.1,31
11/16/2022,12:00:00 PM,1200,4800,1.1,31
11/16/2022,12:05:00 PM,1205,4828,0.6,41
11/16/2022,12:26:00 PM,1226,6437,0.6,36
11/16/2022,12:51:00 PM,1251,4828,0.6,36
11/16/2022,1:19:00 PM,1319,4828,0.6,36
11/16/2022,1:49:00 PM,1349,4828,1,31
11/16/2022,1:51:00 PM,1351,4828,1.1,36
11/16/2022,2:29:00 PM,1429,8047,1.1,41
11/16/2022,2:51:00 PM,1451,8047,1.1,36
11/16/2022,3:51:00 PM,1551,8047,1.1,36
11/16/2022,4:04:00 PM,1604,6437,1.1,41
11/16/2022,4:30:00 PM,1630,3219,1.1,46
11/16/2022,4:51:00 PM,1651,4023,1.1,36
11/16/2022,5:00:00 PM,1700,4023,1.7,36
11/16/2022,5:15:00 PM,1715,4023,1.7,41
11/16/2022,5:51:00 PM,1751,4023,1.7,31
11/16/2022,6:00:00 PM,1800,4000,1.7,31
11/16/2022,6:21:00 PM,1821,2816,1.7,31
11/16/2022,6:34:00 PM,1834,4023,1.7,31
11/16/2022,6:51:00 PM,1851,3219,1.7,46
11/16/2022,6:59:00 PM,1859,4828,2.2,41
11/16/2022,7:49:00 PM,1949,8047,2,41
11/16/2022,7:51:00 PM,1951,8047,2.2,36
11/16/2022,8:04:00 PM,2004,8047,2.2,41
11/16/2022,8:25:00 PM,2025,8047,2.2,51
11/16/2022,8:49:00 PM,2049,9656,2,51
11/16/2022,8:51:00 PM,2051,9656,1.7,51
11/16/2022,9:13:00 PM,2113,4828,1.7,62
11/16/2022,9:29:00 PM,2129,8047,1.7,46
11/16/2022,9:51:00 PM,2151,8047,1.7,62
11/16/2022,10:11:00 PM,2211,6437,1.1,41
11/16/2022,10:44:00 PM,2244,8047,1.1,46
11/16/2022,10:49:00 PM,2249,11265,1,51
11/16/2022,10:51:00 PM,2251,11265,1.1,51
11/16/2022,11:18:00 PM,2318,14484,1.1,41
11/16/2022,11:51:00 PM,2351,16093,1.1,67
11/17/2022,12:00:00 AM,0,16000,1.1,67
11/17/2022,12:51:00 AM,51,16093,1.1,46
11/17/2022,1:19:00 AM,119,16093,0.6,46
11/17/2022,1:51:00 AM,151,16093,0.6,41
11/17/2022,2:51:00 AM,251,16093,0,31
11/17/2022,3:20:00 AM,320,16093,0,26
11/17/2022,3:51:00 AM,351,16093,0,26
11/17/2022,4:49:00 AM,449,16093,0,26
11/17/2022,4:51:00 AM,451,16093,0,26
11/17/2022,5:11:00 AM,511,16093,0.6,36
11/17/2022,5:51:00 AM,551,16093,0,36
11/17/2022,5:59:00 AM,559,999999,999.9,9999
11/17/2022,6:00:00 AM,600,16000,0,36
11/17/2022,6:51:00 AM,651,16093,0,46
11/17/2022,7:51:00 AM,751,16093,0,46
11/17/2022,8:51:00 AM,851,16093,0,31
11/17/2022,9:51:00 AM,951,16093,0,51
11/17/2022,10:47:00 AM,1047,14484,-1,57
11/17/2022,10:51:00 AM,1051,14484,-0.6,57
11/17/2022,11:44:00 AM,1144,11265,-0.6,62
11/17/2022,11:51:00 AM,1151,11265,-0.6,67
11/17/2022,12:00:00 PM,1200,11000,-0.6,67
11/17/2022,12:44:00 PM,1244,14484,-1.1,72
11/17/2022,12:51:00 PM,1251,14484,-1.1,77
11/17/2022,1:04:00 PM,1304,14484,-1.1,62
11/17/2022,1:33:00 PM,1333,11265,-1.7,62
11/17/2022,1:51:00 PM,1351,12875,-1.7,67
11/17/2022,2:14:00 PM,1414,14484,-1.1,77
11/17/2022,2:51:00 PM,1451,16093,-1.1,67
11/17/2022,3:07:00 PM,1507,16093,-1.7,67
11/17/2022,3:51:00 PM,1551,16093,-1.7,62
11/17/2022,4:49:00 PM,1649,16093,-1,82
11/17/2022,4:51:00 PM,1651,16093,-0.6,88
11/17/2022,5:51:00 PM,1751,16093,0,72
11/17/2022,6:00:00 PM,1800,16000,0,72
11/17/2022,6:04:00 PM,1804,16093,0,72
11/17/2022,6:33:00 PM,1833,14484,0.6,82
11/17/2022,6:37:00 PM,1837,14484,0,77
11/17/2022,6:45:00 PM,1845,2816,-1,77
11/17/2022,6:49:00 PM,1849,2816,-1,77
11/17/2022,6:51:00 PM,1851,3219,-0.6,67
11/17/2022,6:58:00 PM,1858,8047,0,62
11/17/2022,7:13:00 PM,1913,16093,0.6,62
11/17/2022,7:51:00 PM,1951,16093,0.6,57
11/17/2022,8:11:00 PM,2011,16093,0.6,72
11/17/2022,8:42:00 PM,2042,12875,0.6,72
11/17/2022,8:51:00 PM,2051,11265,0,72
11/17/2022,9:02:00 PM,2102,12875,0.6,62
11/17/2022,9:28:00 PM,2128,16093,0.6,77
11/17/2022,9:49:00 PM,2149,16093,0,72
11/17/2022,9:51:00 PM,2151,16093,0,82
11/17/2022,10:51:00 PM,2251,16093,0,62
11/17/2022,11:41:00 PM,2341,16093,0,57
11/17/2022,11:51:00 PM,2351,16093,0,57
11/18/2022,12:00:00 AM,0,16000,0,57
11/18/2022,12:20:00 AM,20,16093,0.6,72
11/18/2022,12:33:00 AM,33,16093,0.6,67
11/18/2022,12:51:00 AM,51,16093,0.6,77
11/18/2022,1:51:00 AM,151,16093,0,93
11/18/2022,2:51:00 AM,251,16093,-0.6,62
11/18/2022,3:51:00 AM,351,16093,-1.1,67
11/18/2022,4:51:00 AM,451,16093,-1.1,51
11/18/2022,5:51:00 AM,551,16093,-1.1,57
11/18/2022,5:59:00 AM,559,999999,999.9,9999
11/18/2022,6:00:00 AM,600,16000,-1.1,57
11/18/2022,6:51:00 AM,651,16093,-1.7,46
11/18/2022,7:51:00 AM,751,16093,-2.2,77
11/18/2022,8:51:00 AM,851,16093,-2.2,46
11/18/2022,9:12:00 AM,912,14484,-2.2,62
11/18/2022,9:13:00 AM,913,16093,-2.2,57
11/18/2022,9:17:00 AM,917,14484,-2.2,57
11/18/2022,9:24:00 AM,924,12875,-2.2,82
11/18/2022,9:45:00 AM,945,14484,-2,57
11/18/2022,9:47:00 AM,947,16093,-2,41
11/18/2022,9:51:00 AM,951,16093,-2.2,57
11/18/2022,10:51:00 AM,1051,16093,-2.8,62
11/18/2022,11:25:00 AM,1125,16093,-2.8,82
11/18/2022,11:51:00 AM,1151,16093,-2.8,72
11/18/2022,12:00:00 PM,1200,16000,-2.8,72
11/18/2022,12:04:00 PM,1204,16093,-2.8,77
11/18/2022,12:51:00 PM,1251,16093,-3.3,67
11/18/2022,1:51:00 PM,1351,16093,-3.3,67
11/18/2022,2:05:00 PM,1405,16093,-3.3,67
11/18/2022,2:41:00 PM,1441,16093,-3.3,72
11/18/2022,2:51:00 PM,1451,16093,-3.3,93
11/18/2022,3:05:00 PM,1505,16093,-3.3,88
11/18/2022,3:32:00 PM,1532,16093,-3.3,82
11/18/2022,3:49:00 PM,1549,16093,-3,98
11/18/2022,3:51:00 PM,1551,16093,-3.3,93
11/18/2022,4:16:00 PM,1616,16093,-2.2,88
11/18/2022,4:34:00 PM,1634,16093,-2.8,77
11/18/2022,4:51:00 PM,1651,14484,-2.8,77
11/18/2022,5:51:00 PM,1751,14484,-3.3,88
11/18/2022,6:00:00 PM,1800,14000,-3.3,88
11/18/2022,6:10:00 PM,1810,9656,-3.3,77
11/18/2022,6:27:00 PM,1827,14484,-3.3,88
11/18/2022,6:51:00 PM,1851,16093,-3.3,77
11/18/2022,7:51:00 PM,1951,16093,-3.3,67
11/18/2022,8:51:00 PM,2051,14484,-3.9,51
11/18/2022,9:15:00 PM,2115,8047,-3.9,82
11/18/2022,9:49:00 PM,2149,6437,-4,67
11/18/2022,9:51:00 PM,2151,6437,-4.4,72
11/18/2022,10:15:00 PM,2215,8047,-4.4,67
11/18/2022,10:40:00 PM,2240,4828,-4.4,72
11/18/2022,10:51:00 PM,2251,6437,-5,51
11/18/2022,10:54:00 PM,2254,3219,-5,67
11/18/2022,10:56:00 PM,2256,2414,-5,67
11/18/2022,11:03:00 PM,2303,3219,-5,57
11/18/2022,11:07:00 PM,2307,8047,-5,62
11/18/2022,11:23:00 PM,2323,6437,-5,72
11/18/2022,11:33:00 PM,2333,9656,-5,72
11/18/2022,11:49:00 PM,2349,16093,-5,62
11/18/2022,11:51:00 PM,2351,16093,-5,46
11/19/2022,12:00:00 AM,0,16000,-5,46
11/19/2022,12:51:00 AM,51,14484,-5.6,72
11/19/2022,1:51:00 AM,151,8047,-5.6,77
11/19/2022,2:51:00 AM,251,16093,-6.1,62
11/19/2022,3:16:00 AM,316,16093,-6.1,51
11/19/2022,3:51:00 AM,351,16093,-6.1,57
11/19/2022,4:51:00 AM,451,16093,-5.6,72
11/19/2022,5:51:00 AM,551,14484,-5.6,77
11/19/2022,5:59:00 AM,559,999999,999.9,9999
11/19/2022,6:00:00 AM,600,14000,-5.6,77
11/19/2022,6:51:00 AM,651,16093,-6.1,67
11/19/2022,7:51:00 AM,751,16093,-6.1,67
11/19/2022,8:51:00 AM,851,16093,-6.7,77
11/19/2022,9:51:00 AM,951,16093,-6.7,72
11/19/2022,10:51:00 AM,1051,16093,-6.7,82
11/19/2022,11:51:00 AM,1151,16093,-6.7,93
11/19/2022,12:00:00 PM,1200,16000,-6.7,93
11/19/2022,12:51:00 PM,1251,16093,-6.7,62
11/19/2022,1:51:00 PM,1351,16093,-6.1,88
11/19/2022,2:51:00 PM,1451,16093,-5,67
11/19/2022,3:30:00 PM,1530,16093,-4.4,67
11/19/2022,3:51:00 PM,1551,14484,-4.4,88
11/19/2022,4:51:00 PM,1651,11265,-3.9,51
11/19/2022,5:51:00 PM,1751,14484,-2.8,72
11/19/2022,6:00:00 PM,1800,14000,-2.8,72
11/19/2022,6:07:00 PM,1807,4828,-3.3,51
11/19/2022,6:17:00 PM,1817,14484,-2.8,72
11/19/2022,6:42:00 PM,1842,6437,-3.9,72
11/19/2022,6:44:00 PM,1844,2816,-3.9,67
11/19/2022,6:49:00 PM,1849,2816,-4,51
11/19/2022,6:51:00 PM,1851,2816,-3.3,46
11/19/2022,7:02:00 PM,1902,4828,-3.9,67
11/19/2022,7:18:00 PM,1918,14484,-3.3,57
11/19/2022,7:35:00 PM,1935,4828,-3.3,67
11/19/2022,7:49:00 PM,1949,9656,-3,103
